"Volume","Good Type","Business Type","Start Business ID","End Business ID","Distance","Price"
5,1,1,32,13,20640.4166666667,130
8,1,2,19,18,19604.6666666667,30
14,3,2,22,11,22588.3333333333,70
8,1,1,26,19,5272.16666666667,66
5,1,1,22,28,7524.58333333333,44
10,1,1,1,30,21544.3333333333,197.6
12,3,1,19,8,22894.5,280
10,1,1,27,24,7066.41666666667,100
8,1,1,11,26,13530,110
6,1,1,32,9,10974.0833333333,86
12,5,1,22,15,35577.5,369.6
12,3,1,32,5,11656.5833333333,150
12,5,1,22,7,15817.9166666667,280
10,1,1,22,22,2336,56
6,1,1,22,4,9088.66666666667,82
12,5,1,26,32,667,39
8,1,1,20,17,5442.33333333333,82
2,1,1,17,1,8722.08333333333,62
9,5,1,32,19,4104.33333333333,64
12,1,1,1,3,16351.5833333333,130
10,1,1,30,25,19298.9166666667,270
10,3,1,30,18,29408.4166666667,600
5,5,1,17,22,11930.5833333333,52
12,5,1,22,5,25086.25,210
5,1,1,22,32,17067.9166666667,76
12,3,1,25,3,16229.6666666667,134
12,3,1,16,31,39963.9166666667,400
8,1,1,32,27,5473.58333333333,70
10,1,1,11,7,26854.8333333333,500
5,5,1,22,24,20107.0833333333,120
18,3,1,1,22,6405.08333333333,170
1,1,1,32,3,9720.75,42
8,1,1,22,22,4700.5,29
10,5,1,26,15,23331.25,284
1,5,1,22,22,3688.66666666667,34
8,5,1,11,32,8493.75,64
12,5,1,22,5,24210.9166666667,186
10,1,1,16,23,41954.25,560
5,1,1,1,22,5864.91666666667,88
14,5,1,26,10,19001.25,160
8,1,1,22,24,24542.1666666667,120
16,3,1,27,19,6215.41666666667,96
10,1,1,22,11,21141.5,184
8,1,1,19,30,13802.0833333333,120
10,1,1,7,22,18528.5,307.2
4,3,1,32,32,3880.83333333333,37.6
9,5,1,19,26,1845,44
8,5,1,1,20,6963,79
12,3,1,30,13,13399.8333333333,208
8,1,1,10,25,2293.25,43.8
5,3,2,24,18,30622,32
8,1,3,19,32,819.166666666667,25
8,1,1,22,24,21877,110
11,5,1,20,7,20294.1666666667,400
5,1,1,10,6,8941.08333333333,58
1,1,1,6,12,7121.66666666667,29
5,1,1,9,11,2847.16666666667,36
11,4,1,22,16,11825.5833333333,150
8,1,1,22,1,10026.6666666667,86
8,1,1,6,6,2554.08333333333,62
12,3,2,32,6,16837.8333333333,263.8
10,1,1,22,16,13159.1666666667,236
8,5,1,3,22,18004.9166666667,160
12,3,1,28,25,13739.5,211.4
1,1,1,10,11,17577.6666666667,74
12,1,1,24,1,18503.8333333333,368
16,1,1,7,5,34537.9166666667,440
8,5,1,32,22,15962.3333333333,127.8
8,1,1,24,32,7452.83333333333,85.8
1,1,1,26,32,2589.58333333333,20
8,5,1,19,19,1188.5,28.6
5,1,1,25,25,3432.91666666667,28
9,4,1,1,22,8162.33333333333,84
12,3,1,20,19,11375.4166666667,110
12,3,1,26,18,22916.5,500
8,1,1,32,27,1629.83333333333,38
16,1,1,4,4,2702.5,40
8,2,1,32,26,2440.91666666667,26
12,5,1,22,7,15817.9166666667,280
5,1,1,22,6,19352,96
12,3,1,22,4,7946.58333333333,154
8,5,1,22,4,3027.41666666667,72
8,1,2,19,5,17681.5833333333,43.8
14,5,1,22,5,23532.3333333333,120
10,3,1,32,32,2058,34
14,1,2,19,22,14274.25,32
8,1,1,10,11,21899.8333333333,140
10,1,1,19,3,7778.41666666667,80
12,3,1,22,17,10377.25,132
10,1,1,1,20,6808.91666666667,100
8,1,1,1,26,9099.75,90
8,5,2,24,5,4998.83333333333,23
5,5,1,26,27,4877.75,46
10,1,1,30,19,14972.1666666667,264
8,1,1,22,22,3678.58333333333,48
16,1,1,27,25,17490.75,249
10,1,1,6,5,7214.75,152
8,5,3,27,19,3080.83333333333,40
5,1,1,22,3,12827.5,82
10,1,1,10,25,8904.41666666667,113.2
16,1,2,24,16,18132.5833333333,132
2,1,1,22,26,15603.25,59.8
16,1,1,21,12,10211.3333333333,940
1,1,1,20,22,7267.25,38
16,1,1,17,25,12390.0833333333,210
5,1,1,22,26,16834.5833333333,100
8,1,1,1,22,6977.25,66
5,3,1,32,11,7386,56
16,3,1,24,4,22447.5,470
8,1,1,19,30,15068.4166666667,115
8,1,1,25,4,12540.0833333333,96
8,1,2,32,10,15232.1666666667,86
12,5,1,24,22,21467.9166666667,320
5,1,1,6,13,8299.5,54
8,1,1,9,24,8714.5,130
12,3,1,22,32,15846.4166666667,270
5,1,1,17,17,5020.08333333333,38
8,1,1,17,17,423.25,24
8,1,1,11,25,17327.8333333333,182
4,1,1,32,5,11417.9166666667,84
12,3,1,6,11,14276.9166666667,182
5,5,1,17,5,12666.5833333333,54
8,1,1,26,19,3946.58333333333,57.6
5,1,1,22,16,13407.5833333333,114
8,1,1,26,21,19509.4166666667,156
12,5,1,22,32,16099.5,160
10,3,1,22,18,9870.16666666667,241.8
1,1,1,1,26,11389.1666666667,58
1,5,1,25,25,1806.58333333333,20
12,3,2,24,22,21475.1666666667,1758
12,3,1,25,30,20309.3333333333,240
12,3,1,32,22,18257.8333333333,270
8,5,1,32,32,3624.25,32
5,1,1,7,7,3572.08333333333,44
8,1,1,11,25,17327.8333333333,182
8,1,1,22,25,17995,206
10,1,1,19,32,3385.25,38
12,3,1,19,7,26732.3333333333,615
16,3,2,24,19,11187.5,37
8,1,1,3,10,11616.6666666667,290
5,1,1,28,28,2014.66666666667,28
10,1,1,22,11,21921.6666666667,200
10,1,1,6,30,8235.75,148.2
14,5,1,22,22,1822.5,28
5,1,1,19,22,11158.0833333333,40
16,5,1,32,32,3294.66666666667,41
1,1,1,7,22,14939,34
12,3,1,8,23,45276.5,500
5,1,1,19,19,2012.66666666667,26
8,5,1,32,32,2410.16666666667,31
8,1,1,32,1,14344.3333333333,146
8,5,1,26,3,8415.58333333333,52
5,1,1,22,4,5989.16666666667,50
10,1,1,1,3,16167.0833333333,130
5,5,1,30,24,5992.91666666667,52
4,2,1,32,26,2959.16666666667,30
8,1,1,32,20,7645.58333333333,80
5,1,1,22,28,4386.66666666667,38
5,1,1,10,10,747.5,26
12,3,1,1,19,8586.16666666667,110
8,1,1,3,3,1249.25,24
8,1,1,22,27,14381.8333333333,92
8,1,1,10,17,8538.58333333333,68
9,5,1,17,26,9383.75,76
5,1,1,17,28,2291.08333333333,42
6,2,1,32,32,2623,22
1,5,1,22,22,1543.16666666667,30
8,3,2,24,25,21483.5833333333,150
8,5,1,7,7,5260.83333333333,115
8,1,1,22,32,15256.9166666667,76
14,1,1,22,28,10307,104
5,1,1,27,32,3337.41666666667,28
8,1,3,20,32,11055.5,120
1,1,1,5,11,3203,19
8,5,1,24,24,2215.08333333333,40
14,5,1,22,22,225.166666666667,20
10,3,1,32,32,1283.41666666667,37
8,1,1,16,16,3011.83333333333,56
5,1,1,22,22,4523,26
15,1,1,19,22,15617.3333333333,85
12,3,1,1,20,6791.25,132
8,1,1,22,10,17630.4166666667,196
16,1,1,30,7,27413.6666666667,496
10,1,1,10,17,8542,126.8
8,1,2,27,5,11169.75,88
5,5,1,6,32,12661,76
10,5,1,26,5,13210.0833333333,130
16,3,2,24,24,766.833333333333,18
5,1,1,22,6,20931.25,144
1,5,1,5,24,7441.16666666667,40
5,1,1,25,25,1311.75,16
10,1,1,22,22,1167.91666666667,40
5,1,1,22,26,14751.75,84
12,3,1,32,1,8284.41666666667,162
10,1,1,19,22,15584.8333333333,240
8,3,1,26,32,3000.66666666667,34
12,3,1,17,8,21143.9166666667,320
8,1,1,22,22,2034.91666666667,40
1,5,1,26,32,3444.75,24
1,5,1,8,8,4317.83333333333,28
8,1,1,25,27,16947.5833333333,166
8,1,1,17,32,7329.66666666667,74
5,1,1,22,17,12662,70
8,1,1,25,25,3206.66666666667,20
16,3,1,25,25,3418,42
8,1,1,32,7,24445.8333333333,190
10,1,1,30,22,24400.75,500
8,5,1,1,1,730.666666666667,20
5,1,1,32,19,4760,52
5,1,1,1,5,23627.6666666667,80
16,3,1,32,1,9071.25,130
1,1,1,22,22,1369.41666666667,18
8,1,1,22,7,24575,270
12,5,1,24,22,20289.25,230
9,5,1,22,10,15630.6666666667,230
10,1,1,4,5,28632.5,281.2
5,1,1,11,3,7128.41666666667,60
1,5,1,5,11,2800.25,19.2
8,5,1,18,22,6179.83333333333,38
11,5,1,1,1,745.833333333333,30
8,1,2,25,6,7514,28
6,1,1,19,19,1166.41666666667,22
13,5,1,22,1,10217.25,520
5,1,1,22,3,16170,104
16,1,2,25,27,19685.4166666667,196
5,1,1,17,17,1576.91666666667,19
1,5,1,26,5,13338.1666666667,53.6
10,1,1,22,7,23299.4166666667,387.6
16,1,1,10,22,14265.9166666667,226
8,1,1,22,25,20474.5833333333,160
12,1,1,24,7,28415.6666666667,522
8,5,1,22,4,6006.25,70
8,1,1,19,19,3587.5,28
12,3,1,32,32,3239.08333333333,70
10,3,1,32,6,13942.5833333333,158
8,1,1,19,27,9526.58333333333,27
16,3,1,32,19,3358.5,44
5,1,1,17,17,2475.5,374
8,1,1,19,26,2139.5,34
8,5,1,28,22,7680,52
8,1,1,26,19,4650.25,60
10,1,1,32,17,6187.41666666667,154
8,1,1,27,32,4294.91666666667,46
8,3,1,32,26,3086,46
8,1,1,32,15,23260.75,194
16,3,1,22,24,22231.1666666667,226
8,1,1,22,17,11308.5,110
5,1,1,11,6,10807.1666666667,88
1,1,1,22,22,5642.08333333333,38
5,1,1,25,14,23881.3333333333,250
1,1,1,25,25,3460.41666666667,42
12,3,1,26,12,22279.1666666667,370
8,1,1,32,25,17802.75,242
10,1,1,30,25,19687.25,260
8,1,1,20,32,11055.5,120
16,1,1,22,25,18855.25,253
5,1,1,22,27,14239.1666666667,90
12,3,1,26,7,29541.3333333333,342
1,5,1,26,27,5174.08333333333,32
9,5,1,24,24,3928.33333333333,104
1,1,1,10,25,3836.83333333333,19
5,1,2,30,8,8315,36
5,1,1,1,30,22441.8333333333,180
10,1,1,10,12,14118.1666666667,191.4
12,3,1,19,23,41999.3333333333,800
12,3,1,1,22,7027.16666666667,88
1,3,1,22,22,458.5,12
12,3,1,10,6,9957.33333333333,160
1,1,2,25,23,33542,126
8,1,1,6,6,4703.91666666667,71
14,5,1,22,22,777.166666666667,18
10,3,1,25,25,3666.33333333333,55.6
5,1,1,32,19,2588.25,23
5,1,1,22,22,1453.83333333333,28
10,1,1,16,16,1881.41666666667,90
5,1,2,24,22,19690.6666666667,66
4,1,1,16,16,3276.75,41
12,3,1,25,27,14509.6666666667,210
10,1,1,22,11,20058,180
4,1,1,22,8,31167.1666666667,126
5,1,1,32,20,6334.25,60
12,1,1,26,25,21910.6666666667,340
1,5,1,25,10,3818.83333333333,36
10,1,1,3,19,12749.0833333333,166
12,3,1,22,24,19281.75,250
11,1,1,22,22,4725,52
8,1,1,6,6,4703.91666666667,117
12,5,1,19,25,23299.3333333333,390
8,1,1,19,26,2289.5,34
5,1,1,22,26,15395.3333333333,80
16,1,1,26,31,25568.75,260
16,3,2,24,32,9371.75,40
1,5,1,5,26,13895.6666666667,47.6
8,1,1,10,25,1848.75,60.2
10,1,1,12,22,28361.9166666667,261.6
4,1,1,17,28,2408.58333333333,32
5,2,1,7,6,15132.0833333333,184
8,1,1,26,27,5068.16666666667,52
16,1,1,11,20,16712.5,201
8,5,1,19,19,1235.41666666667,28.6
8,1,1,22,28,8412.16666666667,109.8
1,5,1,5,8,5240,32
12,3,1,10,17,9430.75,360
8,1,1,22,28,8610.83333333333,79
8,5,1,1,22,7347.25,64
8,1,1,10,25,2718.83333333333,44
1,5,1,19,1,9343.25,55
12,5,1,3,25,13090.25,276
6,1,1,32,24,7362.33333333333,72
16,1,1,19,27,10283.9166666667,106
10,1,1,22,7,20145.8333333333,380
8,1,1,22,6,17893.25,108
5,1,1,22,11,23966.8333333333,130
12,3,1,27,32,3118.16666666667,69
8,1,1,6,13,8012.08333333333,64
5,1,1,32,1,10576.1666666667,104
8,1,1,1,22,10417.4166666667,114
12,3,1,26,6,18571.0833333333,280
8,1,1,25,10,3241.25,50
10,1,1,27,22,14908.3333333333,243.6
13,5,1,22,32,15531.5,190
5,1,1,20,11,12564.8333333333,125.4
14,5,1,16,22,15334.0833333333,110
8,1,1,3,30,8475.83333333333,80
8,5,1,16,22,16371.25,150
10,1,2,22,15,31070.5,140
8,5,1,17,22,11902.1666666667,120
16,1,1,3,3,2799.16666666667,110
1,1,1,17,17,370.416666666667,13
5,1,1,32,6,12268.0833333333,76
12,3,1,27,23,41951.0833333333,530
9,5,1,19,26,1845,34
8,1,1,4,4,4536.08333333333,52.8
8,5,1,20,28,4039.25,70.4
8,1,2,30,11,3802.16666666667,60
8,1,1,17,17,3637.58333333333,70
5,1,1,28,22,7412.58333333333,52
5,1,1,27,19,7771.75,50
16,1,1,3,22,13436.25,536
12,3,1,25,19,17910,220
8,5,1,22,22,3349.16666666667,40
10,1,1,10,12,19557.5,221
12,5,1,22,24,20341,256
14,1,1,24,11,7712.5,68
5,1,1,19,27,6515.25,44
8,5,1,1,1,2478.16666666667,40
5,1,1,7,7,7969.25,72
8,5,1,32,32,2410.16666666667,31
1,5,1,17,22,11394.25,24
5,1,1,24,24,3592.41666666667,30
8,1,1,22,22,4267.16666666667,56
10,1,1,11,16,20171.0833333333,290
9,5,1,30,4,23424.5833333333,100
8,5,1,22,22,600.083333333333,20
10,1,1,11,24,8004.08333333333,96
1,5,1,5,1,22140.8333333333,85.6
16,1,1,21,9,5928.58333333333,96
12,3,1,17,4,13920.5833333333,246
8,1,1,22,9,21229.5,156
5,1,1,5,25,18678.3333333333,98
5,5,1,32,27,3601.5,24
5,5,1,25,24,26109.5,112
5,3,1,32,24,7272,32
8,1,1,22,24,18817.0833333333,700
10,3,1,22,22,1855.25,26
5,1,1,22,22,2166.08333333333,22
12,3,1,32,27,4457.58333333333,80
10,1,1,19,3,12404.0833333333,140
12,3,1,24,20,14525.5,260
10,1,1,19,19,2611.91666666667,71
8,1,1,32,32,2522,32
5,1,1,28,27,6714.41666666667,56
2,5,1,22,19,15003.6666666667,79.8
5,1,1,17,20,7896.25,96
8,5,1,22,22,340.333333333333,16
5,1,1,22,19,16148.1666666667,109.8
8,1,1,6,6,2894.41666666667,94.8
8,1,1,1,22,9379,96
4,1,1,25,16,3396.5,40
8,1,1,25,7,9317.83333333333,182
12,3,1,22,22,4985.41666666667,118
10,1,1,19,3,12404.0833333333,128
1,1,1,13,24,12097.5833333333,70
5,1,1,6,9,6564.33333333333,40
4,1,2,10,10,3334.83333333333,27.2
8,1,2,24,4,27349.4166666667,106
8,5,1,19,19,1188.5,28.6
10,1,1,6,12,7421.25,108
12,3,1,32,12,29426.3333333333,320
10,3,1,32,32,3333.91666666667,52
5,5,1,22,32,17049.8333333333,76
14,5,1,32,5,12721.25,84
8,1,1,24,28,15318.6666666667,56
8,1,1,10,7,9480.41666666667,146
12,3,1,22,24,19447.5,262
14,1,1,19,32,5156.16666666667,26
1,1,1,27,28,7823.5,58
8,1,1,6,6,2681.66666666667,60.4
1,3,1,27,27,1917.83333333333,19.2
1,5,1,5,1,21632.4166666667,99.8
0,1,2,9,16,17940.25,48
10,1,1,22,18,6546.66666666667,222
5,1,1,17,5,12497.3333333333,64
10,1,1,24,1,20051.5,480
8,1,1,22,22,4828.08333333333,52
9,1,1,26,22,13816.75,189
10,1,1,3,9,4645.75,90
1,5,1,3,26,10664.6666666667,55
10,1,1,22,18,8549.33333333333,116
9,5,1,22,26,16517.25,124
12,3,2,22,12,36605.6666666667,186
12,3,1,22,18,1897.33333333333,257.2
18,5,1,22,26,15884.9166666667,166
10,1,1,1,4,12812.4166666667,280
8,5,1,1,22,7352.33333333333,66
12,3,1,1,22,5522.33333333333,100
10,1,1,32,22,17070.9166666667,220
5,5,1,22,22,1809.66666666667,26
1,1,1,25,10,3336.58333333333,26
1,1,2,9,14,22207,16
12,3,1,10,7,15278.5,340
8,2,2,32,1,13243.0833333333,102
9,3,1,32,32,3091.25,50
8,1,1,4,32,20281.4166666667,84
8,1,1,26,3,10212.4166666667,76
8,5,1,27,27,246.333333333333,12
12,3,1,6,19,14958.6666666667,188
5,1,1,32,24,7035.41666666667,76
8,1,1,10,10,1525.16666666667,26
8,1,1,22,16,14968.3333333333,162
5,1,1,32,32,6705.33333333333,31.8
14,5,1,32,24,7456.08333333333,44
10,5,2,24,30,5752.58333333333,11
10,1,1,22,15,37541.8333333333,310
1,1,1,3,1,15362.5833333333,68
5,1,1,32,32,891.083333333333,13
5,5,1,19,26,5502.83333333333,32
1,5,1,22,24,19323.75,76
5,5,1,26,20,11609.8333333333,88
10,3,1,22,22,5844.58333333333,82.8
8,1,1,22,28,10641.8333333333,116
1,5,1,3,17,5705.08333333333,38
12,3,1,20,19,11135.6666666667,102
8,1,1,22,22,3652.83333333333,52
12,3,1,32,21,19239.75,288
1,1,1,17,25,9977.91666666667,72
12,3,1,22,20,4620,126
12,5,1,25,3,12572.0833333333,173.2
12,3,1,25,3,16229.6666666667,132
12,3,1,27,5,10606.75,142
12,3,1,17,6,9007,109
15,1,1,17,6,9539.75,52
14,1,1,22,22,3589.25,36
1,1,1,11,9,8198.33333333333,30
12,5,1,25,32,21475.6666666667,180
5,1,1,9,9,2237.83333333333,40
8,1,1,19,32,2173.91666666667,31
12,1,1,19,11,14400.0833333333,152
13,3,1,1,22,7215.58333333333,170
8,5,1,32,27,926.583333333333,20
10,1,1,22,3,15199.5,226
5,1,1,28,28,2095.41666666667,26
8,1,1,20,1,7084.66666666667,73
16,1,1,32,3,9874.33333333333,106
8,1,1,28,22,8308.66666666667,62
8,5,1,18,22,6179.83333333333,46
12,3,1,17,4,13920.5833333333,234
12,3,1,26,7,33379.1666666667,560.8
5,5,1,11,6,13345.75,60
5,4,1,1,19,6790.33333333333,54
8,5,1,3,28,8212.83333333333,116
16,1,1,32,4,23247.0833333333,400
14,5,1,22,19,15235.4166666667,110
10,5,1,11,9,2813.25,36
12,5,1,10,22,16849.75,204
12,5,1,22,25,19423.3333333333,270
1,1,2,11,9,8687.5,14
8,1,1,22,22,554.833333333333,26
12,3,1,26,22,21575.75,500
12,1,1,16,16,3793.91666666667,143.4
16,5,1,25,28,12081.4166666667,164
5,1,1,17,17,849,18
12,3,1,22,1,10082.5833333333,160
12,3,1,10,12,20038.4166666667,448.8
1,5,1,17,22,11132.8333333333,50
16,5,1,24,24,4053.33333333333,36
8,5,1,1,1,745.833333333333,24
10,3,1,26,32,2813.08333333333,40
5,5,1,32,26,1245,14
8,5,1,22,22,1069.66666666667,25
8,5,1,32,32,2388.5,26
10,1,1,24,26,7312.25,106
16,1,1,17,3,4540.91666666667,67
8,3,1,19,22,14491.4166666667,136
14,1,2,8,22,31937.5833333333,103.6
12,5,1,22,17,12087.8333333333,139
8,5,2,23,25,32340.4166666667,40
8,1,1,25,16,2576.41666666667,53.4
10,4,1,24,24,2940.5,352
16,3,1,27,32,4424.33333333333,48
10,1,1,25,28,9600.75,200
5,5,1,22,24,19996.4166666667,90
8,1,1,5,11,1988.66666666667,20
10,1,1,22,28,10852.3333333333,144
10,5,3,4,22,6053,90
5,5,1,5,5,551.833333333333,28
1,1,1,22,3,16935,78
5,1,1,27,32,4325.33333333333,15
15,3,1,19,32,3979.83333333333,30
16,3,1,24,24,5822.5,72
8,1,3,27,3,5851.83333333333,68
10,3,1,26,7,27400.9166666667,390
5,1,1,3,5,9207.5,52
1,1,1,6,11,7045,28
10,1,1,22,18,9607.16666666667,228
8,1,1,6,12,2454.91666666667,48
1,1,1,3,32,7612.33333333333,54
1,1,1,26,28,14297.8333333333,70
12,3,1,32,7,26810.6666666667,400
16,3,1,3,32,9469.83333333333,138
9,1,1,32,22,17452.5833333333,230
12,3,1,32,27,3088.75,74
12,3,1,17,28,7168.08333333333,188
5,1,2,32,5,11405.3333333333,21
8,1,1,6,6,2724.41666666667,66.6
1,1,1,28,28,3976.83333333333,32
10,3,1,22,18,8114.58333333333,250.8
8,1,1,6,6,2681.66666666667,60
16,1,1,32,27,6023.75,87.6
12,3,1,11,31,17962.4166666667,266
12,3,1,12,17,15799.9166666667,209.6
2,5,1,5,32,11477.9166666667,58
1,5,1,26,27,5279.75,30
5,1,1,32,21,20725.4166666667,156
8,1,1,32,26,3174.83333333333,36
10,1,1,12,22,28361.9166666667,257.8
10,1,1,17,26,8455.66666666667,121.2
12,1,1,7,7,4843.41666666667,160
17,5,1,24,26,8040.91666666667,190
5,1,1,22,3,15703.6666666667,80
12,3,1,1,22,5522.33333333333,106
8,5,1,24,12,22357,250
3,5,1,22,22,5369.66666666667,56
8,1,3,32,10,16272.5,208
12,3,1,1,21,29053.0833333333,367.6
12,3,1,6,19,15955.6666666667,184
10,1,1,25,17,13561.1666666667,240
5,1,1,5,18,29981.25,230
12,3,1,25,17,13574.8333333333,172
8,1,1,19,19,1993.08333333333,28
8,1,1,17,25,9754.25,100
16,1,1,22,24,19023.8333333333,122
10,1,1,10,22,15448.5833333333,196
14,1,1,32,21,18197.6666666667,160
8,1,1,11,10,16628.75,190
8,1,1,6,6,2724.41666666667,69.8
8,1,1,1,1,2256.33333333333,110
5,3,1,32,32,570.416666666667,12
10,1,1,19,24,8481,72
5,1,1,17,17,1770.41666666667,28
1,1,1,5,21,5976.16666666667,54
5,3,1,32,32,2359.91666666667,32.6
8,1,1,6,6,4703.91666666667,66.8
1,5,1,26,22,16300.75,84
5,3,2,8,22,31937.5833333333,12.8
12,3,2,25,32,17793.5833333333,90
12,5,1,3,17,5368.58333333333,84
14,5,1,30,11,1458.5,16
8,5,1,32,32,868.5,20
8,1,1,32,32,4144.08333333333,36
5,1,1,22,1,8683.5,76
8,1,1,19,22,15335.3333333333,158
1,5,1,22,22,4635.41666666667,30
5,1,1,19,24,13936.5833333333,52
8,1,1,6,12,7121.66666666667,66
10,1,1,13,13,257.666666666667,30
5,3,1,32,22,15384.3333333333,108
12,3,1,3,25,13031.4166666667,265.6
8,1,1,22,18,7000.41666666667,144
10,1,1,3,20,13775.25,290
11,3,1,32,5,12729,182
5,1,1,19,27,4348.58333333333,30
10,3,1,19,27,5645.66666666667,76
12,5,1,1,17,11566.3333333333,188
5,1,1,22,19,15313.6666666667,70
12,3,1,5,16,22222.0833333333,264
8,5,1,17,17,1075.66666666667,18.6
5,1,1,12,12,6481,50
1,1,1,17,28,5410.33333333333,32
8,5,1,24,19,8727.25,76
12,3,1,17,19,13949.4166666667,294
8,1,1,28,5,16082.25,72
8,1,1,19,32,5234.25,35
1,5,1,22,32,14918.8333333333,48
11,5,1,17,20,4021.16666666667,90
1,1,1,4,4,2197,11
8,1,2,19,27,6036.66666666667,60
5,1,1,17,17,370.416666666667,17
8,1,1,22,17,11076.9166666667,104
0,1,2,27,32,2782,25
5,1,1,30,11,3689.66666666667,38
8,3,1,26,19,1630.25,26
12,3,1,19,25,22837.6666666667,390
10,3,1,32,32,1691.66666666667,30
5,1,1,17,12,16074.1666666667,124
1,5,2,24,22,20623.75,24
12,3,1,6,14,16452.8333333333,270
5,1,1,11,9,2422.83333333333,26
8,5,1,22,22,4266.08333333333,38
8,1,1,25,25,5953.58333333333,114
5,1,1,10,4,8901.16666666667,54
10,3,1,24,24,6785,71.6
8,1,1,22,22,4429.91666666667,40
5,1,1,26,19,2003.41666666667,24
9,5,1,19,26,1845,32
16,1,2,25,8,27835.75,184
4,5,1,26,26,488.166666666667,18
8,1,1,19,28,11370.8333333333,107
10,1,1,10,9,13956.25,242
5,1,1,32,17,9538.25,84
8,1,1,6,6,3364.41666666667,92.8
4,5,1,22,1,9749.58333333333,84
10,1,1,17,4,10848.75,176
5,3,1,32,32,3900.25,26
14,5,1,22,22,2452.58333333333,42
8,1,1,1,1,2256.33333333333,110
1,5,1,6,5,12762.4166666667,40
1,5,1,22,22,4700.5,24
14,5,1,22,22,2658.08333333333,39.4
10,3,1,17,22,13019.9166666667,60
8,1,1,22,32,17967.6666666667,170
5,1,1,17,17,849,18
10,1,1,22,22,3653.16666666667,89
12,3,1,22,7,15656.4166666667,276
1,1,1,17,22,10703.0833333333,64
1,5,1,32,26,1100.41666666667,17
9,5,1,8,31,6532.08333333333,49
5,1,1,1,3,14824.9166666667,104
10,3,1,32,9,13876.75,540
8,5,1,27,26,3966,53
16,1,1,8,23,45805.8333333333,434
12,3,1,19,11,16621.9166666667,180
12,3,1,25,7,9730.83333333333,160
8,5,1,22,22,2116.58333333333,30
1,1,1,22,26,16248.3333333333,64
1,3,1,19,32,4233,26
8,1,1,28,28,2568.58333333333,30
8,1,1,6,6,3184.08333333333,46.4
10,3,1,4,22,6418,90
1,1,1,4,22,7933.91666666667,46
8,1,1,1,22,7227.16666666667,76
12,3,1,24,32,4973.91666666667,98
8,1,1,19,19,1357.58333333333,30
9,5,1,19,19,1788.5,29.4
10,1,1,26,25,22500.0833333333,270
8,1,1,32,24,8079.5,50
12,3,1,17,22,10199.5,132
2,5,1,19,19,525.083333333333,15
1,5,1,17,5,12750,48
17,1,3,1,6,19157.4166666667,194
6,5,1,22,28,4296.58333333333,70
10,3,1,17,17,2883.5,60
1,1,1,17,19,8332.08333333333,40
12,3,1,30,25,19686,380
14,1,1,22,16,11574.3333333333,116
12,5,1,28,17,3879.16666666667,56
1,1,1,9,11,3117.83333333333,22
12,5,1,28,9,12908.5833333333,230
8,1,1,1,32,11597.8333333333,71
10,1,1,11,5,1603.33333333333,48
16,1,1,11,6,8869.08333333333,218
10,1,1,10,4,10134.1666666667,160
10,1,2,32,6,12690.25,48
16,1,1,11,29,41530.5833333333,700
5,1,1,16,17,13879.8333333333,108
12,3,1,32,22,16606.75,202
16,1,1,26,28,11346,204
1,1,1,26,27,8378.41666666667,34
12,3,1,32,25,23832.5833333333,524
12,5,1,25,3,13986.0833333333,160
12,3,1,26,32,1901.83333333333,35.8
8,1,1,19,28,9860.16666666667,122
8,1,1,19,13,25060.4166666667,320
10,1,1,5,24,7603.75,110
8,5,1,22,24,24061.9166666667,136
11,3,1,24,24,4185.66666666667,70.6
1,5,1,22,22,2060.33333333333,28
12,3,1,10,22,16978.5833333333,220
10,1,1,24,16,19539.3333333333,370
8,5,1,32,5,13230.5833333333,112
8,3,1,19,26,2562.41666666667,40
8,3,1,25,25,437.666666666667,36
5,5,3,4,10,15021.5833333333,104
10,3,1,32,32,2009.16666666667,40
1,1,1,32,30,10732.3333333333,48
12,3,1,27,22,12508.9166666667,236
5,1,2,15,31,3876.41666666667,13
10,3,1,32,19,4533.83333333333,72
5,1,1,1,32,12429,48
1,5,1,5,9,5289.91666666667,26
9,1,1,32,1,14512.9166666667,196
8,1,1,19,19,2119.83333333333,36
1,5,1,22,18,9836.25,68
5,1,1,24,22,19980.4166666667,163.8
10,3,1,32,32,2964.16666666667,45
8,5,1,7,28,14974.6666666667,120
14,1,1,22,16,11414.6666666667,118
15,1,2,3,7,22615.5,26
0,3,2,25,24,19145.9166666667,280
10,3,1,26,32,2871.75,40
6,1,1,32,27,3225.83333333333,36
16,1,1,11,7,35206.3333333333,400
8,5,1,26,27,4555,66
2,1,2,24,20,13537.6666666667,18
0,2,2,32,26,3445.75,24
6,1,1,32,32,1162.5,24
8,5,1,17,17,3065.91666666667,36
5,1,1,19,24,10499.0833333333,69
14,1,1,22,17,13419.4166666667,96
1,5,1,26,32,3051.5,22
10,1,1,18,5,31698.25,300
5,1,1,22,28,8152.91666666667,94
16,1,2,25,30,20684.4166666667,54
12,3,1,6,23,28327.0833333333,368
12,3,1,32,24,5359.83333333333,72
10,1,1,5,21,5614,60
5,1,1,32,20,9728.83333333333,122
5,1,1,17,28,2291.08333333333,42
8,1,1,11,25,17559.5833333333,184
5,5,1,22,28,8640.75,54
1,1,1,22,28,7596.75,44
5,1,1,22,22,3290.41666666667,22
10,1,1,8,8,3360.58333333333,64.6
